timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price,target,predicted_price
2025-06-18 13:00:00+00:00,104860.6875,0.005796332763499112,104613.80989583333,104807.48567708333,316.95729892469626,104526.953125,0,104891.5715649666
2025-06-18 14:00:00+00:00,104526.953125,-0.0031826453073751093,104548.0078125,104724.60286458333,302.7020213558458,104493.953125,0,104525.56982496264
2025-06-18 15:00:00+00:00,104493.953125,-0.0003157080448000782,104627.19791666667,104644.29036458333,202.8799870462472,104659.5078125,1,104458.84473392063
2025-06-18 16:00:00+00:00,104659.5078125,0.001584347060752389,104560.13802083333,104586.97395833333,87.62429241890624,104841.5234375,1,104638.0181609022
2025-06-18 17:00:00+00:00,104841.5234375,0.001739121736804794,104664.99479166667,104606.50130208333,173.85010997443862,104517.1640625,0,104836.21026429578
2025-06-18 18:00:00+00:00,104517.1640625,-0.003093806388585696,104672.73177083333,104649.96484375,162.58353496926955,104348.2890625,0,104471.3283506653
2025-06-18 19:00:00+00:00,104348.2890625,-0.0016157633199750387,104568.9921875,104564.56510416667,250.66841260154152,103684.1953125,0,104310.86293056907
2025-06-18 20:00:00+00:00,103684.1953125,-0.006364203533823498,104183.21614583333,104424.10546875,440.3362754552182,103935.1484375,1,103658.3100527968
2025-06-18 21:00:00+00:00,103935.1484375,0.0024203604439774207,103989.2109375,104330.97135416667,335.33146680106665,104855.9921875,1,103955.68147266701
2025-06-18 22:00:00+00:00,104855.9921875,0.008859791551206975,104158.4453125,104363.71875,616.9871148196836,104999.3203125,1,104997.52451516848
2025-06-18 23:00:00+00:00,104999.3203125,0.0013669044754609505,104596.8203125,104390.01822916667,577.4885197807116,104848.609375,0,105076.87195956064
2025-06-19 00:00:00+00:00,104848.609375,-0.001435351553242925,104901.30729166667,104445.25911458333,84.96199544361616,104806.109375,0,104786.74258856357
2025-06-19 01:00:00+00:00,104806.109375,-0.00040534633938726916,104884.6796875,104521.5625,101.53037562864988,104990.3203125,1,104746.2111142726
2025-06-19 02:00:00+00:00,104990.3203125,0.0017576354908939162,104881.6796875,104739.25,96.45543815822279,104628.140625,0,104957.24443590974
2025-06-19 03:00:00+00:00,104628.140625,-0.00344964837160211,104808.19010416667,104854.74869791667,181.09880889945302,104786.5390625,1,104579.44326629273
2025-06-19 04:00:00+00:00,104786.5390625,0.001513918115659818,104801.66666666667,104843.17317708333,181.56311523894217,105133.328125,1,104757.61734222001
2025-06-19 05:00:00+00:00,105133.328125,0.003309481023064942,104849.3359375,104865.5078125,258.3818650203413,105097.0546875,0,105148.84046416149
2025-06-19 06:00:00+00:00,105097.0546875,-0.00034502320193718905,105005.640625,104906.91536458333,190.61233324335498,104933.5546875,0,105072.48131152615
2025-06-19 07:00:00+00:00,104933.5546875,-0.0015557048719030409,105054.64583333333,104928.15625,106.42480804042599,104742.1328125,0,104869.56358386374
2025-06-19 08:00:00+00:00,104742.1328125,-0.001824219865323995,104924.24739583333,104886.79166666667,177.64389546789099,104670.4140625,0,104687.12890223297
2025-06-19 09:00:00+00:00,104670.4140625,-0.0006847172964138393,104782.03385416667,104893.83723958333,136.03241149047165,104768.2421875,1,104625.79906095425
2025-06-19 10:00:00+00:00,104768.2421875,0.0009346301519508327,104726.9296875,104890.78776041667,50.65507642458178,105026.0703125,1,104732.62846098482
2025-06-19 11:00:00+00:00,105026.0703125,0.002460937776722183,104821.57552083333,104872.91145833333,183.72853718013377,104944.0,0,105023.2038349419
2025-06-19 12:00:00+00:00,104944.0,-0.0007814280040736588,104912.77083333333,104847.40234375,131.7204659431413,104807.671875,0,104907.56270611576
2025-06-19 13:00:00+00:00,104807.671875,-0.0012990559250648515,104925.9140625,104826.421875,110.31679485488513,104781.6484375,0,104749.19968866999
2025-06-19 14:00:00+00:00,104781.6484375,-0.0002482970667551099,104844.44010416667,104833.0078125,87.19767467422224,104343.1171875,0,104731.08270506405
2025-06-19 15:00:00+00:00,104343.1171875,-0.004185191362603646,104644.14583333333,104778.45833333333,261.0229664876646,104169.7578125,0,104298.5227877574
2025-06-19 16:00:00+00:00,104169.7578125,-0.00166143565261212,104431.5078125,104678.7109375,315.37630091946284,104158.4609375,0,104146.80171999734
2025-06-19 17:00:00+00:00,104158.4609375,-0.00010844678184174228,104223.77864583333,104534.109375,103.50444672350633,103962.421875,0,104136.70994050162
2025-06-19 18:00:00+00:00,103962.421875,-0.0018821232642601826,104096.88020833333,104370.51302083333,116.58124805592244,104550.8515625,1,103937.37803428927
2025-06-19 19:00:00+00:00,104550.8515625,0.005660022889881322,104223.91145833333,104327.70963541667,299.62510290503957,104368.09375,0,104598.79261850324
2025-06-19 20:00:00+00:00,104368.09375,-0.0017480279669529475,104293.7890625,104258.78385416667,301.1698262130427,104317.65625,0,104380.76942780269
2025-06-19 21:00:00+00:00,104317.65625,-0.0004832655094842986,104412.20052083333,104254.54036458333,122.69502381108983,104285.0546875,0,104278.33882549332
2025-06-19 22:00:00+00:00,104285.0546875,-0.0003125219993619366,104323.6015625,104273.75651041667,41.83756124302432,104322.03125,1,104246.1914311463
2025-06-19 23:00:00+00:00,104322.03125,0.0003545720200348601,104308.24739583333,104301.01822916667,20.204243270373777,104641.8828125,1,104287.79761519196
2025-06-20 00:00:00+00:00,104641.8828125,0.003066002057930506,104416.32291666667,104414.26171875,196.21357368907618,104678.21875,1,104654.6194088422
2025-06-20 01:00:00+00:00,104678.21875,0.00034724086114845676,104547.37760416667,104435.48958333333,195.99951426128047,104723.1328125,1,104673.01307829791
2025-06-20 02:00:00+00:00,104723.1328125,0.00042906789049657057,104681.078125,104494.66276041667,40.700401030487264,104797.375,1,104679.40698636565
2025-06-20 03:00:00+00:00,104797.375,0.0007089378010962655,104732.90885416667,104574.61588541667,60.17666675312128,104633.9453125,0,104758.13349722912
2025-06-20 04:00:00+00:00,104633.9453125,-0.0015594826444841337,104718.15104166667,104632.76432291667,81.82865769131982,104643.5546875,1,104582.2539953331
2025-06-20 05:00:00+00:00,104643.5546875,9.183802609458169e-05,104691.625,104686.3515625,91.70813430100989,104276.1640625,0,104600.26742481944
2025-06-20 06:00:00+00:00,104276.1640625,-0.0035108767672996644,104517.88802083333,104625.3984375,209.3942192282836,104592.640625,1,104234.58274977483
2025-06-20 07:00:00+00:00,104592.640625,0.003034984699957999,104504.11979166667,104611.13541666667,199.05004718660902,104742.0859375,1,104589.30466341926
2025-06-20 08:00:00+00:00,104742.0859375,0.0014288320058368775,104536.96354166667,104614.29427083333,237.89861623653186,105840.84375,1,104756.42898752568
2025-06-20 09:00:00+00:00,105840.84375,0.010490127274681571,105058.5234375,104788.20572916667,681.617399183461,106013.640625,1,105962.57045169878
2025-06-20 10:00:00+00:00,106013.640625,0.0016326105204542696,105532.19010416667,105018.15494791667,689.6833589702285,106009.828125,0,106080.30066184992
2025-06-20 11:00:00+00:00,106009.828125,-3.596235331160269e-05,105954.77083333333,105245.8671875,98.68216164375848,105975.8515625,0,105924.11982214898
2025-06-20 12:00:00+00:00,105975.8515625,-0.0003205038919592562,105999.7734375,105529.1484375,20.80446746955569,106016.109375,1,105873.87064200819
2025-06-20 13:00:00+00:00,106016.109375,0.00037987722586274586,106000.59635416667,105766.39322916667,21.658533222570792,105990.3828125,0,105924.45783384357
2025-06-20 14:00:00+00:00,105990.3828125,-0.00024266654050664194,105994.11458333333,105974.44270833333,20.386697917471157,105732.8828125,0,105901.4894216908
2025-06-20 15:00:00+00:00,105732.8828125,-0.0024294657040302425,105913.125,105956.44921875,156.62342934758541,104069.0234375,0,105646.32579498409
2025-06-20 16:00:00+00:00,104069.0234375,-0.015736441972839965,105264.09635416667,105632.34635416667,1042.9410432103184,104257.9453125,1,104015.3518624484
2025-06-20 17:00:00+00:00,104257.9453125,0.0018153516652672508,104686.6171875,105340.36588541667,911.0031214303598,103778.609375,0,104301.3435114101
2025-06-20 18:00:00+00:00,103778.609375,-0.004597596241353585,104035.19270833333,104974.15885416667,241.4521151734042,103201.9140625,0,103774.2769389899
2025-06-20 19:00:00+00:00,103201.9140625,-0.005556976683086301,103746.15625,104505.12630208333,528.7630889498986,103252.8984375,1,103208.91117955321
2025-06-20 20:00:00+00:00,103252.8984375,0.000494025478724458,103411.140625,104048.87890625,319.25665739880117,103485.4453125,1,103283.62396420514
2025-06-20 21:00:00+00:00,103485.4453125,0.002252206751762742,103313.41927083333,103674.30598958333,151.14420558579337,103734.3984375,1,103528.13697150987
2025-06-20 22:00:00+00:00,103734.3984375,0.0024056825020004613,103490.9140625,103618.53515625,240.79657995893837,103564.109375,0,103787.35402377021
2025-06-20 23:00:00+00:00,103564.109375,-0.0016415872175958857,103594.65104166667,103502.89583333333,127.25568617511506,103118.671875,0,103559.96786073157
2025-06-21 00:00:00+00:00,103118.671875,-0.004301079811221964,103472.39322916667,103392.90625,317.9444739210104,103303.46875,1,103107.23935715324
2025-06-21 01:00:00+00:00,103303.46875,0.0017920796654946614,103328.75,103409.83203125,223.79230952545228,103266.765625,0,103325.96688549693
2025-06-21 02:00:00+00:00,103266.765625,-0.0003552942165845341,103229.63541666667,103412.14322916667,97.83384143843219,103514.109375,1,103284.25137968619
2025-06-21 03:00:00+00:00,103514.109375,0.0023951921850462465,103361.44791666667,103416.92057291667,133.4762918706421,103508.875,0,103543.33899444275
2025-06-21 04:00:00+00:00,103508.875,-5.056677810977295e-05,103429.91666666667,103379.33333333333,141.3171839094554,103554.390625,1,103525.83768489085
2025-06-21 05:00:00+00:00,103554.390625,0.0004397267867126686,103525.79166666667,103377.71354166667,24.90532038989142,103417.359375,0,103543.5650950933
2025-06-21 06:00:00+00:00,103417.359375,-0.001323278029767283,103493.54166666667,103427.49479166667,69.79057387981113,103439.5078125,1,103403.36378162638
2025-06-21 07:00:00+00:00,103439.5078125,0.00021416556788778074,103470.41927083333,103450.16796875,73.55970066116392,103624.296875,1,103433.22555420006
2025-06-21 08:00:00+00:00,103624.296875,0.0017864456860618994,103493.72135416667,103509.75651041667,113.62267952127178,103471.6484375,0,103643.0496722549
2025-06-21 09:00:00+00:00,103471.6484375,-0.001473095037586969,103511.81770833333,103502.6796875,98.72652705512661,103790.890625,1,103466.8152452717
2025-06-21 10:00:00+00:00,103790.890625,0.003085310733141,103628.9453125,103549.68229166667,159.67184958012564,103872.875,1,103813.48825212968
2025-06-21 11:00:00+00:00,103872.875,0.0007898995230344319,103711.8046875,103602.76302083333,211.98261189677905,103852.0390625,0,103899.53008054727
2025-06-21 12:00:00+00:00,103852.0390625,-0.0002005907461404277,103838.6015625,103675.20963541667,42.612019908953826,103895.7578125,1,103831.85958674428
2025-06-21 13:00:00+00:00,103895.7578125,0.0004209715128817848,103873.55729166667,103751.25130208333,21.867359621768866,103826.7265625,0,103873.55274698413
2025-06-21 14:00:00+00:00,103826.7265625,-0.000664427994495953,103858.17447916667,103784.98958333333,34.922211733999404,103594.0703125,0,103801.62023470043
2025-06-21 15:00:00+00:00,103594.0703125,-0.0022408127242646847,103772.18489583333,103805.39322916667,158.06622651959404,103528.0390625,0,103574.16421711823
2025-06-21 16:00:00+00:00,103528.0390625,-0.0006374037606671212,103649.61197916667,103761.58463541667,156.8987355466691,103602.328125,1,103520.34476116729
2025-06-21 17:00:00+00:00,103602.328125,0.0007175743225962261,103574.8125,103716.49348958333,40.71687252840659,103571.5234375,0,103598.88946870777
2025-06-21 18:00:00+00:00,103571.5234375,-0.0002973358616307209,103567.296875,103669.74088541667,37.32444339444928,103218.0546875,0,103564.14513810023
2025-06-21 19:00:00+00:00,103218.0546875,-0.0034127985981909914,103463.96875,103556.79036458333,213.52406607788268,102703.7578125,0,103208.91851878985
2025-06-21 20:00:00+00:00,102703.7578125,-0.0049826251478685135,103164.4453125,103369.62890625,436.3596782458555,102276.6484375,0,102712.64334367156
2025-06-21 21:00:00+00:00,102276.6484375,-0.004158653822382452,102732.8203125,103150.05859375,471.3755440882053,102852.40625,1,102309.40754157357
2025-06-21 22:00:00+00:00,102852.40625,0.005629416111067043,102610.9375,103037.453125,298.8912385352621,101604.40625,0,102947.68323362237
2025-06-21 23:00:00+00:00,101604.40625,-0.012133892103277866,102244.48697916667,102704.46614583333,624.6213009108766,101821.953125,1,101653.20186195448
2025-06-22 00:00:00+00:00,101821.953125,0.002141116542374366,102092.921875,102412.87109375,666.666369038834,102282.40625,1,101922.06632060741
2025-06-22 01:00:00+00:00,102282.40625,0.00452213997932982,101902.921875,102256.9296875,346.1761890387939,102907.671875,1,102421.09290521918
2025-06-22 02:00:00+00:00,102907.671875,0.006113129793521965,102337.34375,102290.91536458333,544.940269850815,102409.4609375,0,103074.43816476138
2025-06-22 03:00:00+00:00,102409.4609375,-0.004841339119061705,102533.1796875,102313.05078125,330.4830135995387,102459.1171875,1,102453.02586396817
2025-06-22 04:00:00+00:00,102459.1171875,0.00048487951743347857,102592.08333333333,102247.50260416667,274.43310936271166,102403.3046875,0,102488.87570676976
2025-06-22 05:00:00+00:00,102403.3046875,-0.0005447294641224287,102423.9609375,102380.65234375,30.601409919507685,102675.6875,1,102424.07031229527
2025-06-22 06:00:00+00:00,102675.6875,0.0026599025620435146,102512.703125,102522.94140625,143.88081407771924,102880.3984375,1,102732.89849160047
2025-06-22 06:00:00+00:00,102675.6875,0.0026599025620435146,102512.703125,102522.94140625,143.88081407771924,102880.3984375,1,102732.89849160047
