timestamp,price,return_1h,rolling_mean_3h,rolling_mean_6h,rolling_std_3h,future_price
2025-06-22 05:00:00,102766.828125,-0.00014525619932703737,102689.56510416667,102581.99869791667,146.94269972597726,100866.9765625
2025-06-22 06:00:00,100866.9765625,-0.018487011783501983,102138.52083333333,102311.27473958333,1101.2149419659195,99529.5078125
2025-06-22 07:00:00,99529.5078125,-0.013259728759404843,101054.4375,101778.37109375,1626.781148079711,99182.046875
2025-06-22 08:00:00,99182.046875,-0.0034910344192052856,99859.51041666667,101274.53776041667,889.6197513670011,99408.8125
2025-06-22 09:00:00,99408.8125,0.0022863575833012018,99373.45572916667,100755.98828125,176.40819625206072,99566.6796875
2025-06-22 10:00:00,99566.6796875,0.0015880602889206674,99385.84635416667,100220.14192708333,193.3421397516165,99488.3359375
2025-06-22 11:00:00,99488.3359375,-0.0007868470681746675,99487.94270833333,99673.7265625,78.9343283632828,98914.84375
2025-06-22 12:00:00,98914.84375,-0.005764416321731192,99323.28645833333,99348.37109375,355.8841388485937,99740.65625
2025-06-22 13:00:00,99740.65625,0.008348721675051962,99381.27864583333,99383.5625,423.1873332973264,99235.078125
2025-06-22 14:00:00,99235.078125,-0.005068927195874595,99296.859375,99392.40104166667,416.35833536477037,100956.484375
2025-06-22 15:00:00,100956.484375,0.01734675159757182,99977.40625,99650.34635416667,884.7868620519598,100952.453125
2025-06-22 16:00:00,100952.453125,-3.993057033391256e-05,100381.33854166667,99881.30859375,992.6926865131812,101042.84375
2025-06-22 17:00:00,101042.84375,0.0008953781924256887,100983.92708333333,100140.39322916667,51.06312713158336,101130.34375
2025-06-22 18:00:00,101130.34375,0.0008659692933474794,101041.88020833333,100509.64322916667,88.94922666956086,101353.34375
2025-06-22 19:00:00,101353.34375,0.002205075071743723,101175.51041666667,100778.42447916667,160.10179053750687,101157.53125
2025-06-22 20:00:00,101157.53125,-0.0019319786871856426,101213.73958333333,101098.83333333333,121.66257662923728,101188.46875
2025-06-22 21:00:00,101188.46875,0.0003058348658544485,101233.11458333333,101137.49739583333,105.2642941104208,101841.09375
2025-06-22 22:00:00,101841.09375,0.0064495985368886455,101395.69791666667,101285.60416666667,386.03415456350893,101885.265625
